ADMINISTRADORA;TIPO CARTAO;PARCELAMENTO;DATA DA VENDA;DATA RECEBIMENTO; VALOR ;BANDEIRA;PARCELAS;LANCAMENTO;CNPJ
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;79,96;MASTERCARD          ;1/1;27758101;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;34,98;MASTERCARD          ;1/4;27758110;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;34,98;MASTERCARD          ;2/4;27758111;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;34,98;MASTERCARD          ;3/4;27758112;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;34,98;MASTERCARD          ;4/4;27758113;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;VISA                ;1/1;27758116;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;129,96;MAESTRO             ;1/1;27758117;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;2,96;MAESTRO             ;1/1;27758121;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27758124;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;52,47;VISA                ;1/4;27758128;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;52,47;VISA                ;2/4;27758129;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;52,47;VISA                ;3/4;27758130;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;52,47;VISA                ;4/4;27758131;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27758141;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;36,64;MASTERCARD          ;1/3;27762189;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;36,64;MASTERCARD          ;2/3;27762190;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;36,64;MASTERCARD          ;3/3;27762191;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;89,84;ELO                 ;1/1;27758149;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;VISA                ;1/1;27758163;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;22,96;MASTERCARD          ;1/1;27758192;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,98;VISA                ;1/2;27758203;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,98;VISA                ;2/2;27758204;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27758219;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;69,96;VISA ELECTRON;1/1;27758221;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;30,00;VISA                ;1/1;27758224;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;69,86;AMEX                ;1/2;27758243;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;69,86;AMEX                ;2/2;27758244;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,98;VISA                ;1/2;27758250;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,98;VISA                ;2/2;27758251;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;42,46;VISA                ;1/2;27758255;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;42,46;VISA                ;2/2;27758256;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;MASTERCARD          ;1/1;27758266;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,92;MAESTRO             ;1/1;27758268;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27758275;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;20,00;MASTERCARD          ;1/1;27758283;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;38,29;VISA                ;2/3;27755220;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;38,29;VISA                ;3/3;27755222;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;38,30;VISA                ;1/3;27755219;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;179,84;MAESTRO             ;1/1;27758338;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;MAESTRO             ;1/1;27758348;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,92;VISA ELECTRON;1/1;27758349;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27758368;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;MAESTRO             ;1/1;27758381;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;79,96;MASTERCARD          ;1/1;27758383;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;MAESTRO             ;1/1;27758393;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;VISA ELECTRON;1/1;27758397;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27758403;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,92;MAESTRO             ;1/1;27758408;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;159,96;VISA ELECTRON;1/1;27758409;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,92;MAESTRO             ;1/1;27758427;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;84,88;MAESTRO             ;1/1;27758432;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;279,76;VISA ELECTRON;1/1;27758440;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;462,56;MAESTRO             ;1/1;27758443;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,96;VISA ELECTRON;1/1;27758452;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27758462;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;69,96;VISA                ;1/2;27758464;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;69,96;VISA                ;2/2;27758465;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;VISA                ;1/1;27758468;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27758498;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;VISA                ;1/1;27758499;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,80;MAESTRO             ;1/1;27758503;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;9,96;MASTERCARD          ;1/1;27758511;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;VISA ELECTRON;1/1;27758518;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;64,92;MAESTRO             ;1/1;27758519;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27758522;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;59,92;VISA                ;1/2;27758523;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;59,92;VISA                ;2/2;27758524;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27758544;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,88;MASTERCARD          ;1/1;27758553;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27758560;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;19,99;VISA                ;1/4;27758562;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,99;VISA                ;2/4;27758564;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;19,99;VISA                ;3/4;27758565;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;19,99;VISA                ;4/4;27758566;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;VISA ELECTRON;1/1;27758587;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;49,96;VISA                ;1/1;27758593;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;249,84;MAESTRO             ;1/1;27758596;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;MASTERCARD          ;1/1;27758601;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,95;VISA                ;1/2;27758608;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,95;VISA                ;2/2;27758609;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;69,92;MAESTRO             ;1/1;27758659;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;64,92;MAESTRO             ;1/1;27758662;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;34,98;MASTERCARD          ;1/2;27758676;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;34,98;MASTERCARD          ;2/2;27758677;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;34,96;MASTERCARD          ;1/4;27758679;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;34,96;MASTERCARD          ;2/4;27758680;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;34,96;MASTERCARD          ;3/4;27758681;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;34,96;MASTERCARD          ;4/4;27758682;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;VISA ELECTRON;1/1;27758700;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;39,96;MASTERCARD          ;1/3;27746575;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,96;MASTERCARD          ;2/3;27746577;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;39,96;MASTERCARD          ;3/3;27746578;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,97;VISA                ;2/3;27755452;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;39,97;VISA                ;3/3;27755453;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,97;MASTERCARD          ;2/3;27760233;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;84,92;VISA                ;1/1;27758734;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27758747;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,96;VISA ELECTRON;1/1;27758773;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27758776;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;VISA                ;1/1;27758780;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,88;VISA ELECTRON;1/1;27758786;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;MAESTRO             ;1/1;27758788;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;VISA ELECTRON;1/1;27758789;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;199,96;VISA                ;1/1;27758790;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;39,97;MASTERCARD          ;3/3;27760234;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;39,98;MASTERCARD          ;2/3;27749700;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;39,98;MASTERCARD          ;3/3;27749701;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;37,48;MASTERCARD          ;1/4;27758807;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;37,48;MASTERCARD          ;2/4;27758808;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;37,48;MASTERCARD          ;3/4;27758809;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;37,48;MASTERCARD          ;4/4;27758810;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;64,97;MASTERCARD          ;1/4;27758812;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;64,97;MASTERCARD          ;2/4;27758814;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;64,97;MASTERCARD          ;3/4;27758815;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;64,97;MASTERCARD          ;4/4;27758816;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;79,98;MASTERCARD          ;1/4;27758826;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;79,98;MASTERCARD          ;2/4;27758827;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;79,98;MASTERCARD          ;3/4;27758828;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;79,98;MASTERCARD          ;4/4;27758829;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;44,96;MASTERCARD          ;1/1;27758841;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;189,92;MAESTRO             ;1/1;27758845;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;239,68;VISA                ;1/1;27758864;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27758866;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,92;MAESTRO             ;1/1;27758874;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,96;VISA ELECTRON;1/1;27758906;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;MASTERCARD          ;1/1;27758921;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;49,99;MASTERCARD          ;1/4;27758922;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;49,99;MASTERCARD          ;2/4;27758923;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;49,99;MASTERCARD          ;3/4;27758924;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;49,99;MASTERCARD          ;4/4;27758925;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;89,96;MAESTRO             ;1/1;27758928;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;64,92;MAESTRO             ;1/1;27758935;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;44,96;MASTERCARD          ;1/4;27758937;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;44,96;MASTERCARD          ;2/4;27758938;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;44,96;MASTERCARD          ;3/4;27758940;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;44,96;MASTERCARD          ;4/4;27758942;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;MAESTRO             ;1/1;27758959;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;49,96;MAESTRO             ;1/1;27758962;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27758967;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27758978;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;169,84;MAESTRO             ;1/1;27758985;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;69,96;VISA ELECTRON;1/1;27758986;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;119,92;MAESTRO             ;1/1;27758989;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,99;VISA                ;1/4;27758992;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,99;VISA                ;2/4;27758993;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;29,99;VISA                ;3/4;27758994;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;29,99;VISA                ;4/4;27758995;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27759002;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;24,98;VISA                ;1/4;27759003;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;24,98;VISA                ;2/4;27759004;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;24,98;VISA                ;3/4;27759005;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;24,98;VISA                ;4/4;27759006;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;29,96;MASTERCARD          ;1/1;27759007;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;79,92;VISA ELECTRON;1/1;27759018;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,88;MAESTRO             ;1/1;27759025;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;19,98;MASTERCARD          ;1/2;27759029;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;MASTERCARD          ;2/2;27759030;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;109,96;MAESTRO             ;1/1;27759047;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;159,96;VISA                ;1/1;27759054;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;69,96;VISA ELECTRON;1/1;27759057;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;VISA ELECTRON;1/1;27759058;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;180,00;VISA ELECTRON;1/1;27759059;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,96;VISA                ;1/1;27759067;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,98;VISA                ;1/4;27759070;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,98;VISA                ;2/4;27759071;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;29,98;VISA                ;3/4;27759072;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;29,98;VISA                ;4/4;27759074;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;19,98;MASTERCARD          ;1/2;27759084;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;19,98;MASTERCARD          ;2/2;27759085;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;94,98;VISA                ;1/2;27759086;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;94,98;VISA                ;2/2;27759087;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;VISA ELECTRON;1/1;27759096;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;49,98;MASTERCARD          ;1/2;27759107;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;49,98;MASTERCARD          ;2/2;27759108;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;MAESTRO             ;1/1;27759160;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;39,96;MASTERCARD          ;1/1;27759172;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;159,96;MASTERCARD          ;1/1;27759208;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;42,47;MASTERCARD          ;1/4;27759244;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;42,47;MASTERCARD          ;2/4;27759246;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;42,47;MASTERCARD          ;3/4;27759247;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;42,47;MASTERCARD          ;4/4;27759248;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,92;MASTERCARD          ;1/1;27759252;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;MAESTRO             ;1/1;27759257;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;198,88;MAESTRO             ;1/1;27759276;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27759277;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27759278;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;MAESTRO             ;1/1;27759293;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27759329;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;39,96;MAESTRO             ;1/1;27759330;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;47,49;VISA                ;1/4;27759349;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;47,49;VISA                ;2/4;27759350;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;47,49;VISA                ;3/4;27759351;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;47,49;VISA                ;4/4;27759352;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;MASTERCARD          ;1/1;27759388;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;51,23;MASTERCARD          ;1/4;27759392;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;51,23;MASTERCARD          ;2/4;27759393;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;51,23;MASTERCARD          ;3/4;27759395;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;51,23;MASTERCARD          ;4/4;27759396;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;119,96;MASTERCARD          ;1/1;27759399;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;VISA ELECTRON;1/1;27759402;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;34,98;VISA                ;1/2;27759405;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;34,98;VISA                ;2/2;27759406;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;32,96;VISA ELECTRON;1/1;27759422;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;29,96;VISA ELECTRON;1/1;27759424;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;59,96;MAESTRO             ;1/1;27759440;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;50,46;MASTERCARD          ;1/4;27759444;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;50,46;MASTERCARD          ;2/4;27759445;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;01/03/2017;50,46;MASTERCARD          ;3/4;27759447;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;31/03/2017;50,46;MASTERCARD          ;4/4;27759448;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;369,84;VISA ELECTRON;1/1;27759449;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,92;VISA                ;1/1;27759477;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;149,92;MAESTRO             ;1/1;27759486;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;99,92;MAESTRO             ;1/1;27759488;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;274,88;VISA                ;1/1;27759507;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;19,92;VISA                ;1/1;27759515;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;259,84;MASTERCARD          ;1/1;27759519;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;49,96;VISA                ;1/1;27759532;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;29,98;VISA                ;1/2;27759534;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;29,98;VISA                ;2/2;27759535;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;30,00;VISA                ;1/1;27759538;1,71704E+13
CIELO;CREDITO;AVISTA   ;01/12/2016;02/01/2017;59,96;VISA                ;1/1;27759548;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;69,92;VISA ELECTRON;1/1;27759549;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;9,96;MAESTRO             ;1/1;27759552;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;02/01/2017;34,96;MASTERCARD          ;1/2;27759556;1,71704E+13
CIELO;CREDITO;PARCELADO;01/12/2016;30/01/2017;34,96;MASTERCARD          ;2/2;27759558;1,71704E+13
CIELO;DEBITO ;AVISTA   ;01/12/2016;02/12/2016;19,96;MAESTRO             ;1/1;27759563;1,71704E+13
